path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/16_consequence_vs_feature/tests/test_dag.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/16_consequence_vs_feature/tests/test_dag.py
experiments/16_consequence_vs_feature/tests/test_experiment.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/16_consequence_vs_feature/tests/test_experiment.py
experiments/17A.2_Semantic_Perturbation_Taxonomy,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy
experiments/17A.2_Semantic_Perturbation_Taxonomy/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A.2_Semantic_Perturbation_Taxonomy/GPT_Codex_Spec_Experiment.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/GPT_Codex_Spec_Experiment.md
experiments/17A.2_Semantic_Perturbation_Taxonomy/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/README.md
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/audit_failure_examples.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/audit_failure_examples.json
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/comparison.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/comparison.md
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/final_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/final_decision.json
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/operator_classification.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/operator_classification.md
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/representation_only_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/representation_only_attack.csv
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/representation_only_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/representation_only_summary.json
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/taxonomy.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/taxonomy.csv
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/theory_change_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/theory_change_attack.csv
experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/theory_change_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A.2_Semantic_Perturbation_Taxonomy/outputs_17A2/theory_change_summary.json
experiments/17A.2_Semantic_Perturbation_Taxonomy/pyproject.toml,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/pyproject.toml
experiments/17A.2_Semantic_Perturbation_Taxonomy/requirements.txt,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/requirements.txt
experiments/17A.2_Semantic_Perturbation_Taxonomy/scripts,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/scripts
experiments/17A.2_Semantic_Perturbation_Taxonomy/scripts/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A.2_Semantic_Perturbation_Taxonomy/scripts/run_semantic_taxonomy.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/scripts/run_semantic_taxonomy.py
experiments/17A.2_Semantic_Perturbation_Taxonomy/src,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/src
experiments/17A.2_Semantic_Perturbation_Taxonomy/src/semantic_taxonomy/__init__.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/src/semantic_taxonomy/__init__.py
experiments/17A.2_Semantic_Perturbation_Taxonomy/src/semantic_taxonomy/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A.2_Semantic_Perturbation_Taxonomy/src/semantic_taxonomy/taxonomy.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/src/semantic_taxonomy/taxonomy.py
experiments/17A.2_Semantic_Perturbation_Taxonomy/tests,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/tests
experiments/17A.2_Semantic_Perturbation_Taxonomy/tests/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A.2_Semantic_Perturbation_Taxonomy/tests/conftest.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/tests/conftest.py
experiments/17A.2_Semantic_Perturbation_Taxonomy/tests/test_taxonomy.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A.2_Semantic_Perturbation_Taxonomy/tests/test_taxonomy.py
experiments/17A_backbone_consequence,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence
experiments/17A_backbone_consequence/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A_backbone_consequence/GPT_Codex_Spec_Experiment.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/GPT_Codex_Spec_Experiment.md
experiments/17A_backbone_consequence/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/README.md
experiments/17A_backbone_consequence/outputs_17A,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A
experiments/17A_backbone_consequence/outputs_17A/alias_attack_report.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/alias_attack_report.json
experiments/17A_backbone_consequence/outputs_17A/attack_cost.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_cost.csv
experiments/17A_backbone_consequence/outputs_17A/attack_cost_histogram.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_cost_histogram.png
experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_dag_diversity.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_dag_diversity.png
experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_depth.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_depth.png
experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_operator_diversity.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_cost_vs_operator_diversity.png
experiments/17A_backbone_consequence/outputs_17A/attack_curve.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_curve.csv
experiments/17A_backbone_consequence/outputs_17A/attack_curves.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/attack_curves.png
experiments/17A_backbone_consequence/outputs_17A/baseline_attack_report.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/baseline_attack_report.json
experiments/17A_backbone_consequence/outputs_17A/broken_classes.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/broken_classes.csv
experiments/17A_backbone_consequence/outputs_17A/complexity_report.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/complexity_report.csv
experiments/17A_backbone_consequence/outputs_17A/cross_dag_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/cross_dag_attack.csv
experiments/17A_backbone_consequence/outputs_17A/final_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/final_decision.json
experiments/17A_backbone_consequence/outputs_17A/minimal_attack_examples.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/minimal_attack_examples.json
experiments/17A_backbone_consequence/outputs_17A/operation_destructiveness.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/operation_destructiveness.json
experiments/17A_backbone_consequence/outputs_17A/persistence_vs_attack_budget.png,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/persistence_vs_attack_budget.png
experiments/17A_backbone_consequence/outputs_17A/summary.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17A_backbone_consequence/outputs_17A/summary.md
experiments/17A_backbone_consequence/pyproject.toml,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/pyproject.toml
experiments/17A_backbone_consequence/requirements.txt,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/requirements.txt
experiments/17A_backbone_consequence/scripts,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/scripts
experiments/17A_backbone_consequence/scripts/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A_backbone_consequence/scripts/run_backbone_stress.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/scripts/run_backbone_stress.py
experiments/17A_backbone_consequence/src,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/src
experiments/17A_backbone_consequence/src/backbone_stress/__init__.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/src/backbone_stress/__init__.py
experiments/17A_backbone_consequence/src/backbone_stress/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A_backbone_consequence/src/backbone_stress/adversary.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/src/backbone_stress/adversary.py
experiments/17A_backbone_consequence/tests,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/tests
experiments/17A_backbone_consequence/tests/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17A_backbone_consequence/tests/conftest.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/tests/conftest.py
experiments/17A_backbone_consequence/tests/test_adversary.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/tests/test_adversary.py
experiments/17A_backbone_consequence/tests/test_runner_attack.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17A_backbone_consequence/tests/test_runner_attack.py
experiments/17C_interpretive_closure_test,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test
experiments/17C_interpretive_closure_test/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17C_interpretive_closure_test/GPT_Codex_Spec_Experiment.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/GPT_Codex_Spec_Experiment.md
experiments/17C_interpretive_closure_test/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/README.md
experiments/17C_interpretive_closure_test/outputs_17C,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C
experiments/17C_interpretive_closure_test/outputs_17C/class_a_comparison.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/class_a_comparison.json
experiments/17C_interpretive_closure_test/outputs_17C/class_b_comparison.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/class_b_comparison.json
experiments/17C_interpretive_closure_test/outputs_17C/closure_active_classes.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/closure_active_classes.csv
experiments/17C_interpretive_closure_test/outputs_17C/closure_dead_classes.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/closure_dead_classes.csv
experiments/17C_interpretive_closure_test/outputs_17C/closure_metrics.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/closure_metrics.csv
experiments/17C_interpretive_closure_test/outputs_17C/failure_examples.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/failure_examples.json
experiments/17C_interpretive_closure_test/outputs_17C/final_decision.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/final_decision.md
experiments/17C_interpretive_closure_test/outputs_17C/h2_vs_h3_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/h2_vs_h3_decision.json
experiments/17C_interpretive_closure_test/outputs_17C/implementation_notes.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/implementation_notes.md
experiments/17C_interpretive_closure_test/outputs_17C/open_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/open_attack.csv
experiments/17C_interpretive_closure_test/outputs_17C/open_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/open_summary.json
experiments/17C_interpretive_closure_test/outputs_17C/strong_closure_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/strong_closure_attack.csv
experiments/17C_interpretive_closure_test/outputs_17C/strong_closure_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/strong_closure_summary.json
experiments/17C_interpretive_closure_test/outputs_17C/weak_closure_attack.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/weak_closure_attack.csv
experiments/17C_interpretive_closure_test/outputs_17C/weak_closure_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17C_interpretive_closure_test/outputs_17C/weak_closure_summary.json
experiments/17C_interpretive_closure_test/pyproject.toml,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/pyproject.toml
experiments/17C_interpretive_closure_test/requirements.txt,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/requirements.txt
experiments/17C_interpretive_closure_test/scripts,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/scripts
experiments/17C_interpretive_closure_test/scripts/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17C_interpretive_closure_test/scripts/run_interpretive_closure.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/scripts/run_interpretive_closure.py
experiments/17C_interpretive_closure_test/src,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/src
experiments/17C_interpretive_closure_test/src/interpretive_closure/__init__.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/src/interpretive_closure/__init__.py
experiments/17C_interpretive_closure_test/src/interpretive_closure/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17C_interpretive_closure_test/src/interpretive_closure/closure.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/src/interpretive_closure/closure.py
experiments/17C_interpretive_closure_test/tests,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/tests
experiments/17C_interpretive_closure_test/tests/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17C_interpretive_closure_test/tests/conftest.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/tests/conftest.py
experiments/17C_interpretive_closure_test/tests/test_closure.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17C_interpretive_closure_test/tests/test_closure.py
experiments/17D_closure_metric_robustness,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness
experiments/17D_closure_metric_robustness/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17D_closure_metric_robustness/GPT_Codex_Spec_Experiment.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/GPT_Codex_Spec_Experiment.md
experiments/17D_closure_metric_robustness/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/README.md
experiments/17D_closure_metric_robustness/outputs_17D,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D
experiments/17D_closure_metric_robustness/outputs_17D/class_a_by_metric.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/class_a_by_metric.csv
experiments/17D_closure_metric_robustness/outputs_17D/class_b_by_metric.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/class_b_by_metric.csv
experiments/17D_closure_metric_robustness/outputs_17D/control_comparison.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/control_comparison.json
experiments/17D_closure_metric_robustness/outputs_17D/dead_invariant_recheck.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/dead_invariant_recheck.csv
experiments/17D_closure_metric_robustness/outputs_17D/failure_examples.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/failure_examples.json
experiments/17D_closure_metric_robustness/outputs_17D/final_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/final_decision.json
experiments/17D_closure_metric_robustness/outputs_17D/final_report.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/final_report.md
experiments/17D_closure_metric_robustness/outputs_17D/functional_core.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/functional_core.csv
experiments/17D_closure_metric_robustness/outputs_17D/functional_core_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/functional_core_summary.json
experiments/17D_closure_metric_robustness/outputs_17D/implementation_notes.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/implementation_notes.md
experiments/17D_closure_metric_robustness/outputs_17D/metric_active_sets.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/metric_active_sets.csv
experiments/17D_closure_metric_robustness/outputs_17D/metric_scores.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/metric_scores.csv
experiments/17D_closure_metric_robustness/outputs_17D/metric_summaries.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/metric_summaries.json
experiments/17D_closure_metric_robustness/outputs_17D/pairwise_overlap.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/pairwise_overlap.csv
experiments/17D_closure_metric_robustness/outputs_17D/rank_correlations.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/rank_correlations.csv
experiments/17D_closure_metric_robustness/outputs_17D/strict_core.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17D_closure_metric_robustness/outputs_17D/strict_core.csv
experiments/17D_closure_metric_robustness/pyproject.toml,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/pyproject.toml
